balance_buffer_gap_ratio,guaranteed_income_ratio,likely_income_ratio,expense_outflow_ratio,commitment_outflow_ratio,essential_outflow_ratio,days_to_next_guaranteed_income,scheduled_event_count,label
0.6800131441600293,1.2985280070565723,0.07449034363215416,0.4419252428869026,0.6016327424904188,0.5312159846793699,29.0,9.0,1
-0.3835148762008982,2.170900009613256,0.042032671887881984,0.7704548104770577,0.5732550235045714,0.8769285594750883,27.0,13.0,1
0.5433558346765938,1.0416420805164532,0.03389332565074836,0.16548375902180826,0.3338068921937602,0.2105494767747682,25.0,12.0,0
0.7076685720669369,0.8417160962327462,0.03932162862595186,0.24003540947278076,0.5834023804803966,0.4250812993851069,27.0,11.0,1
0.1519933585900309,4.081741654414838,0.09073008730637713,0.9895276941974812,1.7023258819993943,1.2667841957807033,7.0,7.0,0
0.8127880660141531,1.5335914919378628,0.1139100344891261,0.5813601452981496,0.5592977030519117,0.5083078044483266,20.0,8.0,1
0.5217585840900352,1.3315907670138265,0.10350732703170772,0.317469955047845,0.5566226625471437,0.5054142413366879,4.0,10.0,0
0.8281224852065967,0.711891928724031,0.0343563254836642,0.24916593713965957,0.5798553132297563,0.3472174459513155,18.0,12.0,0
0.4648736185251647,1.6360518546066904,0.021119187292837138,1.1282316563831971,1.515873285039345,1.0819067694440874,0.0,13.0,1
-0.08201643879074454,2.464381440447651,0.07019727925489797,0.8188691486730604,0.9548583780342117,0.7060495019784963,27.0,9.0,1
-0.09222327247128462,2.184427765398894,0.020527338901563677,0.6821660343554051,0.603419170028172,0.6576316882776942,29.0,12.0,1
0.9064156998748831,0.4984005460693903,0.005736518651968391,0.07810806499231851,0.06255216683174321,0.045362236292577074,11.0,16.0,0
0.6143833998555985,1.6054608428070396,0.2010361704015433,0.3914960035689631,0.9467448697223528,0.48829584048687047,24.0,6.0,1
-0.4245674066238941,2.2333977523561024,0.07557295207008936,1.0430814042996825,1.2089149507013928,1.2116730704839385,14.0,11.0,1
0.37977813017794687,1.8205101603329903,0.10297907928723617,0.7179010234446546,0.7794990961320352,0.6672266151392123,23.0,15.0,1
-0.56881014627436,3.526834306301352,0.19282630060346095,1.060379948522975,0.9918909442951679,1.0087722198327094,6.0,7.0,1
0.478249155841527,0.9906752420098595,0.022431127431092636,0.2133649528348434,0.1744339036645207,0.204229585783721,1.0,9.0,0
0.9282752542050876,0.6075200531120495,0.03288793364217038,0.1961760068764403,0.3086267034860792,0.2731916274747317,12.0,7.0,0
0.453848078285735,2.808131385824598,0.2049987797226043,1.1254667039270327,1.7537117936701174,1.3187477639618628,22.0,11.0,1
0.46571610392848556,3.3159506943424466,0.06024446720191317,0.8209507842078114,1.2674793975480028,0.9841469927773923,13.0,11.0,1
0.4231021042895897,1.5859996961314107,0.03946456605359029,0.3597513781630334,0.4045016461931508,0.3744477106118822,9.0,14.0,0
0.4887815996511447,2.620681290499297,0.04214777753354029,1.7460211648744033,4.266628018457532,2.982463000864277,20.0,6.0,1
0.29023329073957616,4.014089282006111,0.2859441004911386,0.9387498180885134,1.7113823198627707,1.2398179204924802,17.0,11.0,1
-0.35002446485706773,2.3612081711097437,0.4579268806291886,0.8379293440107228,0.6861511351140699,0.7024800636331446,29.0,8.0,1
0.7928432033154338,1.2789698228833406,0.17739228556020883,0.7628529948250774,0.6528346663417691,0.6536045139737285,25.0,8.0,1
0.8239031101454226,0.5304628021963294,0.06532134886095685,0.15276376300687144,0.34192023159029755,0.2849664096687725,21.0,10.0,0
0.6817599828391561,1.0435783636497993,0.05396451666953612,0.22826741788022212,0.54497247484223,0.34913317529416343,30.0,7.0,1
0.7915823590489085,1.5845004426005889,0.09428589631256983,0.44176344553390123,0.6639120520027505,0.37097411753522785,22.0,8.0,0
0.7862634832398238,1.3202244703319634,0.11206410287724422,0.42664412517137396,0.5885705785367966,0.4397886609922882,2.0,11.0,0
0.5470072644866574,3.2067794196160637,0.408465119887984,1.7117207277337145,2.047471459137361,2.3525268834313082,22.0,10.0,1
0.40997998806147934,1.3198490416047566,0.13097826029369808,0.5726887586768278,1.1158851105497838,0.8098185498453612,28.0,4.0,1
-0.6329720179451929,1.5217832010023822,0.39622946724942765,0.39249121202716913,0.5170207407420285,0.4609283422685075,13.0,14.0,1
0.8331549629636369,0.6130907624296623,0.028697344117846076,0.2045393309728439,0.17752757949677125,0.15942630906254546,7.0,11.0,0
0.2518559835570114,1.6739530014224435,0.1873362389913922,0.8755066638904498,1.8624438189730708,1.4813010913069635,19.0,9.0,1
-0.6547775993475133,1.7794220583077598,0.09802262903610513,0.5973894454563119,0.7456708845615272,0.6818834413110523,0.0,8.0,1
0.667852583581714,0.7277277592766095,0.20742597044647307,0.2961422460016982,0.3569500393170898,0.2939855167343773,3.0,13.0,0
-0.20101897229631538,1.9366808394952322,0.23755624014718177,1.1872131424750556,1.3241691459087321,1.2548464743985681,5.0,7.0,1
0.5579121311056449,0.8924492077093774,0.0700042988965762,0.5689949545311184,0.8167225038043137,0.727630978868764,24.0,9.0,1
0.3355381872390992,1.6111079727972897,0.03100373852539121,0.3242785988663528,0.32353015324590406,0.28794451433497087,13.0,14.0,0
0.6017594332078032,1.0826767038489418,0.06362888214177774,0.38320565528594885,0.3858419777574227,0.4423053972418778,18.0,15.0,1
0.8568571054079441,0.3922213580222734,0.02083182190533842,0.12488886836075117,0.17244422308401094,0.14930375886848143,9.0,13.0,0
-0.07565242337594989,2.9346200937487135,0.4345053339463852,1.0031524835840466,2.1981902298033904,1.5942857762751506,26.0,9.0,1
0.5861506724290831,0.957098136376279,0.32714924804758433,0.3605540499743025,0.5502189965997858,0.5080310562772297,3.0,9.0,0
-0.6836291205187622,2.4460568769687434,0.01535544321347962,0.9382770179957732,0.6820385689165135,0.8682377206805127,3.0,9.0,1
-0.12029023276768495,2.28517891108128,0.047915614143388754,0.9714359542224895,0.8727050115248152,0.8081398626906247,2.0,12.0,1
0.7215542480503747,0.6096806988696979,0.027480560645624916,0.13599939023433485,0.26986516016061896,0.1965090142677008,18.0,8.0,0
0.7571501760409007,0.6872714859333529,0.029127369762397604,0.26205556061651786,0.48548674189984525,0.4469719539954695,12.0,15.0,0
-0.47460922434564873,2.325507775898981,0.04326945672396626,0.42924795382026254,0.9810188599125832,0.6321782167618358,22.0,8.0,1
-0.09550985762410116,2.566108477086856,0.14099495053372238,0.7273662453591537,1.081626239053484,0.9407840666167573,16.0,13.0,1
0.6123010283601181,0.8236769342562291,0.039766397701682485,0.38117094983515865,0.5013066214510652,0.4753090391281127,0.0,8.0,0
0.18386088077827983,1.7261174097056406,0.04431212652124388,0.3027959209215679,0.7748871268287083,0.4492470190657602,20.0,8.0,1
-0.1960049976598105,2.173529412461809,0.14407892395352806,0.526200744682845,0.8957022785071753,0.740562131820856,25.0,6.0,1
-0.18299544576412058,2.1738213561611293,0.05444254141011342,0.5408728561757917,1.2181207083438101,0.9304314692168898,1.0,4.0,1
-0.24014244762193424,1.9539852585240636,0.18888524575518195,0.5801404356163228,0.4443376655181883,0.36098528609907493,16.0,16.0,1
0.38241744068687555,3.2021631704329088,0.20608192472710918,1.0359713663601817,1.6580665881363454,1.4734978958025386,16.0,7.0,1
0.012693164684159907,3.911736590326687,0.2475652951274536,2.8330945847132973,2.5552649145893636,2.643499905030434,12.0,9.0,1
-0.42906518314556763,2.3538319809891113,0.20790114544367233,2.4925343009962906,2.921844075837031,2.87624311511978,13.0,12.0,1
0.6365880562396395,0.6719325408381159,0.04322963624228314,0.17285821072821592,0.22021678397570024,0.13484448948515435,16.0,8.0,0
0.26174043904063754,1.7914809903096744,0.0202020932287677,0.32959697314127107,0.7315778346169097,0.47662560597410264,16.0,9.0,1
0.4540885288691548,1.1846387349239584,0.00830117628731482,0.32397757053712556,0.2762911327652089,0.32964114261127775,9.0,9.0,0
0.7761504039046782,0.7350391145345964,0.005830221559432844,0.16777179108333118,0.13284576292185668,0.11288028854802218,5.0,8.0,0
0.3780944104895568,1.9847874828381744,0.0925755032090134,0.5371196024268519,0.6565817828667655,0.3542802230386866,2.0,8.0,0
-0.1553164763393477,3.218931352880854,0.00990065755579169,0.9898623329920845,1.1645160755835262,1.256600926889066,13.0,10.0,1
0.9037529153382216,0.73555660478514,0.051637840238669505,0.6594514756681297,0.5705116726540728,0.4594527364325274,19.0,9.0,0
0.7236062481951498,0.7033140587455579,0.042767229197997844,0.12231869943162241,0.3042055581001477,0.17161944090182885,21.0,6.0,0
0.5525952866447918,1.7525099879190633,0.1375606716840123,0.4446402175203394,0.7672289005119214,0.5428238494595374,15.0,11.0,0
0.2819142168336602,4.880519059821156,0.06367370438223484,2.1971945605413588,2.8080014802249185,3.3697777517627245,19.0,11.0,1
0.5357446199981337,0.9901948589793044,0.06692041926507884,0.2485434746844357,0.1811688264977332,0.14158043583304233,7.0,11.0,0
0.2189390258876987,1.4957717444540235,0.06401543787348578,0.5244907732660519,0.39399942292998064,0.40001544111940524,15.0,9.0,1
0.915862089100492,0.4212804801034351,0.043081366153033845,0.3552628742849794,0.36171757693087314,0.36160567947079597,23.0,9.0,0
0.36664398335785586,1.7596114542570611,0.14252940538190376,0.509240542260831,0.5699376112716272,0.4782626399262611,13.0,7.0,1
0.14952101200779538,2.1977861583874905,0.24473218984244394,0.7800007669403216,1.3195975037112004,1.0142290210721983,23.0,9.0,1
0.6702388249702176,0.7402827154233214,0.12224950560954062,0.2409301682433042,0.3177792576510378,0.18705409666191927,16.0,7.0,0
0.2462560274804972,1.7818700582432163,0.021784986409420896,0.3627297850969147,0.7026329583117248,0.3955293238104964,30.0,7.0,1
0.5241805419437413,1.2537748591231193,0.35934424294387457,0.800307146073676,0.7583708253692001,0.8415692056064119,4.0,10.0,0
0.365675098032294,1.7414445988113383,0.14335976984480675,0.5404990352782211,1.05121466973745,0.7290076486567424,17.0,9.0,1
0.636563145679955,2.124574184018396,0.17813172295793975,0.4501661498937984,1.0324689451502134,0.5220631681971102,19.0,8.0,1
0.5042221738943589,1.367427451934021,0.06890439752362951,0.3101085508876568,0.35530724937481545,0.27552910649016776,4.0,10.0,0
0.6962850607761143,1.2755499188852242,0.09714461006566402,0.4929806846899397,0.4731409215843232,0.46638064595328393,0.0,11.0,0
0.6999935538119725,1.22636848237186,0.02496436221220502,0.4435185586392603,0.4012619117768989,0.2921596826518712,2.0,11.0,0
0.0935050057740974,3.039947999206319,0.20757566084497986,1.423407372552671,1.6218855821762377,1.7274167135485816,10.0,11.0,0
0.38795131568526064,1.7224855755791548,0.13178356809589145,0.5424232803021816,1.1940391918911983,0.9229503188962215,8.0,13.0,1
0.8113353128724229,0.38788849935927777,0.043545592467063826,0.14591709647004963,0.17871210498361287,0.18384518088800952,13.0,7.0,0
0.7493944371986696,1.2124719763895409,0.120282906066766,0.37646406272015287,0.8791640089012001,0.6572110716841354,30.0,7.0,1
0.628437287715789,0.9323855990963538,0.07950308055281735,0.442620200849515,0.7107882859466058,0.6805808158939743,24.0,11.0,1
0.6204842066179077,1.344168748213234,0.05671371667705846,0.2121057082917265,0.30138208927243026,0.2203071416041595,6.0,9.0,0
-0.5682484656172107,2.4704469151081123,0.17328125480899284,1.4807586915114017,2.143615394986259,1.843301613554198,5.0,13.0,1
-0.19037941943075673,2.787775192895794,0.583019050131681,1.1994142185279428,1.5380958922466172,1.268537659889478,1.0,8.0,1
0.16201149734001555,3.3503505227206563,0.06024284336727529,0.7296076732108495,1.3270077643996852,1.0443519281374738,0.0,19.0,0
0.24957189258458115,4.720194393538932,0.028564547585144994,2.926431516899282,2.342028687987996,2.458154862692726,19.0,10.0,1
0.5174182850525343,0.8536084530386939,0.13921074227752592,0.2004591845632395,0.43478446817127436,0.26200392861713956,3.0,7.0,0
-0.415271589910939,1.9495694801401402,0.0538290923357286,0.8524453685966448,0.7478964558702775,0.6532355593701272,10.0,8.0,1
-0.273821266848235,2.263563266844367,0.10665654548986626,0.44888339692175827,0.9953460928203179,0.585053487703268,3.0,16.0,1
0.8128164839101887,0.34310707563349113,0.028779773428986234,0.06416129690004758,0.0571451930374729,0.035487274746296316,24.0,13.0,0
-0.1851403300720845,2.0934320692303734,0.02104431961006929,0.3532687404698058,0.684241606741944,0.5082147817024234,23.0,5.0,1
0.17124682592693732,1.7381964105597114,0.13853545334055273,0.3235307871763154,0.534568854777944,0.3828912905116399,13.0,7.0,0
0.34129534031385916,1.9571218208568002,0.009554620079659005,0.734332125266738,1.7688426072107002,1.6118379036985262,5.0,11.0,1
0.4049139780985605,2.755077997383303,0.14595374422175697,1.6478004231464685,1.8386623973806346,1.8030337225795974,7.0,13.0,1
-0.4681082625267568,2.957420825039682,0.055825632161316904,0.47163335971347453,0.7399231182353457,0.46413694890327284,22.0,9.0,1
0.5948910007170769,2.067297527157903,0.07708637260268417,0.7205919748783474,1.5242816562760215,0.9838377170843686,28.0,7.0,1
0.7798989386735439,1.1862180849108621,0.020787758748113127,0.569179036909275,0.5246915110221797,0.6219850479836104,8.0,7.0,0
-0.512203782087113,2.8065040224350253,0.23448881627306106,1.0623072824390392,1.2649795189171793,1.2746590535949258,0.0,9.0,1
0.6533760671286829,0.7169398711895288,0.03528785484520045,0.3632123935853587,0.38942232442653274,0.3724883942129837,16.0,8.0,0
-0.22699928385440962,2.2203849907616373,0.17569589170661248,0.6187379423737612,1.3549188704177293,0.7114644652269889,17.0,9.0,1
-0.6642913066780866,1.8834311210468908,0.004464236005502541,0.2610383144574636,0.6203570994568252,0.372706224827087,29.0,8.0,1
-0.5853417259355239,2.0006825564904798,0.10769238872470614,0.41092812993508215,0.7746571599187444,0.5041314450671135,25.0,5.0,1
-0.21074389401238242,1.939015571965024,0.2142869878543512,0.6378869532258659,1.3377603010157302,0.9266173918420924,12.0,10.0,1
0.39707796413005525,1.0534335606482161,0.14156139467811082,0.20905132065018905,0.4263394826881623,0.30104820017881634,19.0,12.0,0
-0.6302857798886289,2.035842069062221,0.12783828087065768,0.4941057802477675,0.8473248997140932,0.6110289365637782,15.0,9.0,1
0.06444081826319749,2.491312821964668,0.21616559138496977,0.7516424574276868,0.9043383250804298,0.8811887535374051,12.0,6.0,1
0.9067603592744212,0.39983770574494804,0.030476270290857126,0.17193428480548223,0.18699653681891173,0.17134254547611133,23.0,10.0,0
0.6501097214082961,1.227790248196716,0.09840241147721815,0.3805538931415906,0.7168827167862589,0.5619013131415549,8.0,12.0,0
0.2941911675086817,1.301397733375655,0.10478870839644064,0.5992098733592177,0.5154811891024909,0.48720047851769765,2.0,11.0,0
-0.5899179587337123,2.284348608942624,0.09171383659472607,1.5369437392063776,1.1744285594628443,1.3539189909472187,19.0,5.0,1
-0.5299666241163188,2.147969087605689,0.07690758999777654,0.6613138421834586,0.9654709294699862,0.7125923146441859,8.0,20.0,1
-0.08908010779713897,2.8543639196098125,0.34004791168865334,0.6799959439700103,1.641262947945486,0.9731727468414085,10.0,12.0,1
0.790942939006587,0.613874474214512,0.035947743045566596,0.2219581897422541,0.29099820102762924,0.24445882969902544,20.0,9.0,0
0.2847129093803554,1.6185480688970153,0.13088995212095997,0.7839048317875026,0.5832791200057351,0.835933568937272,27.0,10.0,1
0.09801371357418506,3.4505189414422315,0.23132577924822995,1.267570290878975,1.36705340580847,0.9553915761878656,17.0,13.0,1
-0.0037243481022788036,1.9410691318862978,0.046073647126605805,0.5877175912712895,0.9204720189417915,0.7160974964817794,28.0,13.0,1
-0.5059123524897529,2.1899138420799322,0.11030008573490097,0.7394084111190837,0.6069817574661295,0.5542952430049856,22.0,14.0,1
0.8778639505991396,0.6593027797804714,0.02572181054663297,0.20884928646386425,0.4311173577431859,0.2567250191432297,16.0,11.0,0
0.6832845460230094,0.5448395858369491,0.05028660995105851,0.25132990759103424,0.3249212634759883,0.2828519717656444,13.0,10.0,0
0.13524502165661664,6.019950798181626,0.5127890566747887,1.8264989899980248,4.402596627195861,3.193809438502255,15.0,6.0,1
0.8771042653394182,1.0173082617412772,0.07699150034498,0.44570075736587805,0.9045124354695226,0.7605777570707891,21.0,11.0,0
0.03861092658409396,3.453684467183718,0.12634036410472432,1.6399015006972257,1.485254812330603,1.366558567630548,5.0,10.0,1
0.45441824001854336,1.168420245369715,0.0861194983198011,0.3780864453413669,0.5500949816894312,0.46174052787985287,21.0,13.0,1
0.40822682127279813,1.5029059846563029,0.043989865549384194,0.662810027034036,0.5046654707995993,0.6370000506806403,13.0,11.0,0
-0.15972298140414068,1.7628558177234068,0.2641427081170543,0.8822834654722096,0.8533903213564843,1.0251348124419524,6.0,9.0,1
-0.08681634817616954,1.8066324351612508,0.30101166229763365,1.3039060617282066,1.4609158347996631,1.5678437899127484,25.0,8.0,1
0.5341699382303244,2.934360916219197,0.2656344017285538,0.9433736648540678,0.893639471479346,0.7739529081326355,7.0,24.0,0
0.7714304155898024,0.5817361688165904,0.03786310743908199,0.11373414466524286,0.21019158676968833,0.17417876226740023,1.0,4.0,0
0.5165130432412949,2.482890395664172,0.2857596364832515,0.5510486641384295,0.884909164454468,0.4628108532352352,4.0,17.0,0
0.18519355617565297,1.8040988723018108,0.341221519868902,0.6324907189764314,1.3697850996985257,1.0936702383757972,30.0,7.0,1
0.7923545875878393,0.504883776597323,0.05263049197686597,0.25359989248924975,0.25423169226537595,0.24770209050367126,9.0,9.0,0
0.5147775193275036,4.450926707023828,0.081170991361248,3.947464612758029,8.350385319377654,7.559519527251983,5.0,11.0,1
0.6169476752587624,0.9218704312986528,0.04805896860387063,0.25305612230694374,0.2971743677913313,0.2830477652641464,25.0,9.0,0
0.14244139834184455,3.4301693242450115,0.39353838220882814,2.6925909090375058,3.2629562979141675,2.3274658913290014,16.0,13.0,1
0.32307719021606285,2.4008007021084246,0.16969785014789301,0.6177872956590881,1.1583360034635808,0.981916773242694,10.0,10.0,1
0.08425027722574843,1.9474036038165785,0.3173243408143203,0.4500814851310892,1.0059268464333768,0.7601695283865744,30.0,10.0,1
0.9185972653789207,0.5250100483026976,0.06921208843738325,0.10113369894018398,0.12957291685488947,0.09268241681856508,23.0,11.0,0
-0.6111640435956981,1.944391477551359,0.1590184426782827,0.7276745360483771,1.210252558203451,0.8475010784328209,5.0,6.0,1
0.9366983823104694,0.4789206455321104,0.11221632307023456,0.1595338346202616,0.1581760169769206,0.1782322220402069,19.0,14.0,0
-0.6721629192395002,2.404754231985391,0.15037217840576544,1.1114328558067565,0.9315448269907608,1.1078063788447665,1.0,15.0,1
0.2762587644578816,2.3844170378355845,0.2053652362142739,0.8337903654345039,1.4089180247146367,1.5019856623627095,19.0,12.0,1
0.6730057780852605,0.9234914624997501,0.21277858214516435,0.42636864846644146,0.38916824586350085,0.42905413694116323,10.0,9.0,0
0.3379586055997277,2.097692135995419,0.03525616144536718,1.192281274816864,1.0303236888101646,1.2105763578532516,12.0,10.0,1
-0.6711925005434712,2.053995050005138,0.20111259304753873,1.1389467224628111,1.3764741888538055,1.0587619019693468,27.0,7.0,1
0.48144263180977,1.2276289905334388,0.25422632281074853,0.3285778042846881,0.7637039775177052,0.5364891550971524,10.0,7.0,0
0.8110277094103372,1.067668917552095,0.05088881417733753,0.3934319439178424,0.7749197488392133,0.6037713085181283,23.0,8.0,0
-0.8074650136520206,1.8695251776386046,0.0029516615638430685,0.5711789429145808,0.48225991841176785,0.4211648412539297,16.0,11.0,1
0.7331765226084113,0.8308268505673381,0.10447340106297812,0.4655253534501047,0.4228045329669519,0.5426389329581989,15.0,8.0,0
0.6801416646233385,1.136060377297859,0.05387352725138368,0.36970249178871356,0.33979720872936914,0.3522366650628143,14.0,8.0,0
-0.081428352205368,2.1770976155980204,0.22058164684690548,1.4819761522608526,1.6552706901898528,1.3603380256645248,24.0,10.0,1
0.19823001641969837,1.966027026573833,0.16515104096794134,0.40796526734999544,1.0359065992068937,0.8262247521370107,12.0,14.0,1
0.3341998271925539,1.9045885190733585,0.10594940755701868,2.3189063634411844,1.7215194915520002,1.6430503658556104,21.0,9.0,1
-0.18427627637398872,2.282168765401826,0.32789718193483824,0.45666339672855016,1.160767778311003,0.7717608248642948,28.0,13.0,1
0.7788498312117326,1.5669347261574695,0.04514685862952786,0.7456383429969107,1.0040928500500357,0.9813218540224212,10.0,13.0,0
0.6683657027930049,0.7202368268043844,0.004823115960955179,0.2232855837716691,0.2624762844408737,0.2184316824241691,17.0,9.0,0
-0.17367511917382716,3.0362598432100127,0.13442280772122497,1.4251331867311239,1.8796640063427617,2.010131092924088,3.0,11.0,1
-0.16877654272940737,4.432434380176782,0.0776350717183181,1.9216990650791952,2.7446888464560737,2.3447626649344087,29.0,7.0,1
-0.522347391620034,2.2362298393126285,0.023780540268944356,0.4638930130717397,0.5885744731863245,0.4394922289934793,28.0,12.0,1
0.24422916881183432,4.321552808609264,0.42347393078275924,2.2674461082629205,2.1084397103943266,1.9507176014253267,1.0,12.0,0
0.4162095490024892,2.528481604056498,0.16640795654031756,1.9604119567112077,1.7428188750821683,1.8642112445994863,28.0,12.0,1
0.6406242507714509,1.3311419599367937,0.10472960480945741,0.7142919722310289,0.6900898568592024,0.8438872356101743,6.0,9.0,0
0.16187761764539557,2.3917526992144795,0.4851677932442344,0.7753624777072051,1.873913068235727,1.59844590788064,3.0,11.0,1
-0.026161140362422838,1.7670612805318362,0.3712733721374719,0.8215157034664904,0.7426301575703657,0.8439289767887435,14.0,12.0,1
-0.2340855549606862,1.939498757467051,0.08778668001604732,1.1466744749143691,1.0239434534472014,1.188044001459998,6.0,10.0,1
-0.22047500228599026,5.458406691445563,0.22361551285636316,2.188264914157426,2.7521506922024903,2.6148527990563863,2.0,11.0,1
0.9018702735071888,0.8327006090958663,0.027720966101917346,0.21648472543173675,0.37448256430127635,0.3317060935331938,28.0,11.0,0
-0.4251216581344038,3.28695458435919,0.39632081209067915,1.0789842263417517,1.0012618586773523,0.8686418265316174,2.0,14.0,1
0.5857556920516395,1.7942150700503956,0.047842204437428225,0.2902832205197131,0.5329910118635612,0.43330296087940245,10.0,8.0,0
0.4896041509643442,1.9231884738920995,0.08720158243870396,0.6522151057022811,1.0167984147069518,0.5349357812893601,15.0,6.0,0
0.667571017802673,2.0593247184894317,0.11956556289864978,0.6114262887122219,0.6887883090776675,0.6432265802492696,6.0,11.0,1
0.084666712339398,2.31882443568423,0.12300065147979802,0.9336662507382274,1.3868622031352678,1.2075366881146532,7.0,7.0,1
-0.5944160302179861,2.733663910605452,0.0856891770140623,0.4576158001703126,0.8866096083201578,0.6852852775615241,6.0,9.0,1
0.6283964816937233,1.3466129275764493,0.1623863644796145,0.49062382670195187,0.6690758252083361,0.5355564355898113,24.0,13.0,1
-0.2590256268675621,1.8675088064366538,0.2013356739065386,0.4920438096704449,1.0390924363756502,0.5929769726031303,16.0,17.0,1
0.29573059205836816,1.2240014944730386,0.14571412777296178,0.6705599426002875,0.8494652097266155,0.8608739475907595,20.0,8.0,1
0.5810841986374023,1.2873425369186415,0.13917376273334148,0.359088486257015,0.2859311725788895,0.296744434909438,28.0,11.0,0
-0.4496867125134829,2.531494760024451,0.11732874716161576,0.867563920220271,1.9915424583610002,1.3288075868039315,13.0,5.0,1
0.8879983614667167,0.9098438434638598,0.015114516930888998,0.3925548803958853,0.5015600895623148,0.4707723787377657,13.0,13.0,0
0.8223027357561493,0.46647840887563313,0.008519532110970573,0.08597365405801681,0.07831400024599,0.07016944093607497,14.0,5.0,0
0.6335408824131823,2.848263004230213,0.020613377478945726,0.7573364046550054,0.8875021095296982,0.7208157381802623,10.0,8.0,0
0.3751398333168063,1.1556095593795521,0.17687970337193296,0.5312906225052715,0.4569907553412537,0.504806181354011,17.0,10.0,1
-0.22153910678629463,2.367454932189618,0.05754635339836946,0.3935799410510241,0.9470620835538898,0.5264497894840978,28.0,10.0,1
-0.10961161311376223,4.260559404100264,0.14060704949417313,1.743667126464328,1.7437531704421494,1.8076701838722968,23.0,9.0,1
0.8431966884935803,0.6776083388080888,0.001557133021448426,0.10612954890768343,0.255665486731553,0.20246434182018078,27.0,11.0,0
-0.32345040686812937,2.5522626999740097,0.16324202983287853,0.6805007627705905,0.8942278294371381,0.6057468603393162,6.0,12.0,1
